positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
直播主播,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,运营|编辑|客服类,其他运营职位,其他运营职位,"['视频', '直播']",2020-09-02 16:36:30,北京,朝阳区,['高碑店'],6k-10k,1-3年,全职,大专,nice领导 友善团队 发展空间
新媒体运营,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,运营|编辑|客服类,运营,新媒体运营,"['运营', '微信运营', '微博运营']",2020-09-02 16:36:31,北京,朝阳区,['高碑店'],8k-10k,1-3年,全职,大专,nice领导 友善团队 发展空间
高级市场策划（游戏）,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,市场|商务类,市场|营销,市场营销,"['市场', '营销', '整合营销']",2020-09-02 16:36:31,上海,黄浦区,['五里桥'],9k-18k,1-3年,全职,本科,"发展前景好,产品项目好"
后期剪辑,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,MCN|直播|网红,内容,后期剪辑,"['直播', '视频']",2020-09-02 16:36:31,北京,朝阳区,['高碑店'],8k-12k,不限,全职,不限,福利多多、nice团队、发展空间
游戏市场总监/经理,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,市场|商务类,市场|营销,其他市场|营销,"['游戏', '市场推广', '策划']",2020-09-02 16:36:31,上海,黄浦区,['五里桥'],15k-30k,3-5年,全职,本科,"大IP,发展前景好,产品项目好"
游戏运营总监/经理,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,运营|编辑|客服类,运营,其他运营,"['游戏', '游戏运营']",2020-09-02 16:36:31,上海,黄浦区,['五里桥'],15k-25k,5-10年,全职,本科,大IP，团队氛围好，绩效奖金
社群运营（拉新裂变方向）,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,运营|编辑|客服类,运营,用户运营,['运营'],2020-09-02 16:36:31,北京,朝阳区,['高碑店'],8k-10k,1-3年,全职,不限,nice领导 发展空间 福利多多
图文印刷定制,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,设计类,其他设计师,其他设计师,"['电商', '新零售']",2020-09-02 16:36:30,北京,朝阳区,['高碑店'],8k-12k,不限,全职,大专,发展空间、nice团队、福利多度
游戏数据分析,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,运营|编辑|客服类,运营,数据运营,"['游戏', '移动互联网', '数据分析', '游戏运营']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],8k-16k,1-3年,全职,本科,"项目前景好,集团公司,工作氛围轻"
市场公关策划,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,市场|商务类,媒介|公关,品牌公关,"['游戏', '公关（PR）', '文案', '政府关系（GR）', '媒介']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],8k-16k,1-3年,全职,本科,大IP，绩效奖金
Ruby游戏服务器研发工程师,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,开发|测试|运维类,后端开发,Ruby,"['PHP', 'Python', 'Ruby', '后端']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],15k-20k,3-5年,全职,本科,大IP，前景好，公司氛围好
产品经理-数据方向,趁早（北京）科技有限公司,50-150人,"移动互联网,电商",天使轮,产品|需求|项目类,产品经理,产品经理,"['媒体', '视频', '数据分析']",2020-09-02 16:36:30,北京,朝阳区,['高碑店'],8k-10k,不限,全职,本科,nice团队、福利多多、发展空间
U3D客户端主程（手游）,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,开发|测试|运维类,移动前端开发,其他移动前端开发,"['移动端', 'Unity3d']",2020-09-02 16:36:30,上海,黄浦区,,15k-30k,3-5年,全职,大专,"知名IP,五险一金,带薪年假"
服务端后端开发工程师（C#/.NET),上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,开发|测试|运维类,后端开发,C#|.NET,"['游戏', '移动互联网', '.NET', 'C#', '服务器端', '游戏开发']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],13k-25k,1-3年,全职,大专,"项目前景好,集团公司,大IP"
c++客户端主程（手游）,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,开发|测试|运维类,移动前端开发,其他前端开发,"['游戏', 'C/C++']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],18k-35k,3-5年,全职,大专,大IP，绩效奖金，发展前景好
手游制作人/主策划,上海骏众网络科技有限公司,2000人以上,"移动互联网,游戏",上市公司,产品|需求|项目类,高端产品职位,制作人,"['游戏', '部门管理']",2020-09-02 16:36:30,上海,黄浦区,['五里桥'],20k-40k,3-5年,全职,本科,发展前景好，大IP项目
